日期,素材ID,素材名,消耗,展示数,点击数,转化成本,转化数,CTR,素材标签,封面链接,预览链接
2026-08-31,14299123224,CH-SC-广义新-10118706992345-新综合频道-纸品-京喜拉新-剪辑-转化引导-纸品-260826-无-625-11,0.02,22,2,0.00,0.00,9.09,平台一组AIGC|快手原创素材|快手非低质素材|腾讯首发素材,,
2026-08-31,14318984109,CH-SC-广义新-10146456039187-新综合频道-纸品-京喜拉新-剪辑-转化引导-纸品-260827-无-625-aigc-3,0.02,1,0,0.00,0.00,0.00,平台AI测试/视频/一组智能体|平台一组AIGC|快手重复素材|快手非低质素材,,
2026-08-31,14216643424,信息流-小牛-立白洗洁精-三方主体-代运营-新人福利价-0818-1119934-客供二创-625-25,0.02,1,0,0.00,0.00,0.00,客供|福利价/无价格,,
2026-08-31,14309266030,信息流-小牛-洗脸巾-三方主体-代运营-新人福利价-260827-100114222349-内部实时跑量-625-37,0.01,12,0,0.00,0.00,0.00,原生|平台一组AIGC|福利价/无价格,,
2026-08-31,14319036858,CH-SC-低活-10106691309653-超级抢购-生活日用-无-剪辑-转化引导-生活日用-20260824-无-625-aigc-11,0.01,17,1,0.00,0.00,5.88,平台一组AIGC|心如|福利价,,
2026-08-31,14238294543,信息流-小牛-打火机-三方主体-代运营-新人福利价-0820-10162692688878-内部实时跑量-625-39,0.01,7,0,0.00,0.00,0.00,有米云素材混剪|福利价/无价格|腾讯首发素材,,
2026-08-31,14309175021,信息流-小牛-飘逸杯-三方主体-代运营-新人福利价-260827-10110757613709-内部实时跑量-625-aigc-61,0.01,5,0,0.00,0.00,0.00,原生|平台一组AIGC|福利价/无价格,,
2026-08-31,14309297458,信息流-小牛-洗脸巾-三方主体-代运营-新人福利价-260827-100114222349-内部实时跑量-625-7,0.01,7,0,0.00,0.00,0.00,原生|平台一组AIGC|福利价/无价格,,
2026-08-31,14309384022,信息流-小牛-飘逸杯-三方主体-代运营-新人福利价-260827-10110757613709-内部实时跑量-625-aigc-62,0.01,3,0,0.00,0.00,0.00,平台一组AIGC,,
2026-08-31,14271408060,信息流-小牛-月饼模具-三方主体-代运营-新人福利价-0824-100285205477-趋势品-625-42,0.01,1,1,0.00,0.00,100.00,福利价/无价格,,
2026-08-31,14216675247,信息流-小牛-立白洗洁精-三方主体-代运营-新人福利价-0818-1119934-客供二创-625-6,0.01,3,0,0.00,0.00,0.00,客供|福利价/无价格|腾讯首发素材,,
2026-08-31,14088495645,CH-SC-广义新-10205581830735-新综合京选-厨具-京喜拉新-剪辑-转化引导-厨具-20260803-反向-625-aigc-6,0.01,1,0,0.00,0.00,0.00,平台一组AIGC|广义新头条|无价格,,
2026-08-31,14309238003,信息流-小牛-飘逸杯-三方主体-代运营-新人福利价-260827-10110757613709-内部实时跑量-625-aigc-4,0.01,5,0,0.00,0.00,0.00,原生|平台一组AIGC|福利价/无价格,,
2026-08-31,14309311704,信息流-小牛-工具箱-三方主体-代运营-新人福利价-260827-10114015186364-内部实时跑量-625-aigc-30,0.01,15,0,0.00,0.00,0.00,平台一组AIGC|福利价/无价格|考古加素材混剪,,
2026-08-31,14309295432,信息流-小牛-洗脸巾-三方主体-代运营-新人福利价-260827-100114222349-内部实时跑量-625-5,0.01,17,0,0.00,0.00,0.00,原生|平台一组AIGC|福利价/无价格,,
2026-08-31,14131166223,CH-SC-广义新-100182842255-新综合频道-休闲食品-大商超-剪辑-转化引导-休闲食品-20260806-反向-625-9,0.01,5,1,0.00,0.00,20.00,无价格|腾讯首发素材,,
2026-08-31,13957181664,信息流-小牛-保温饭盒-三方主体-代运营-新人福利价-0724-10125420247464-大盘扒改-625-3,0.01,1,0,0.00,0.00,0.00,大盘扒改|福利价/无价格,,
2026-08-31,14319047345,CH-SC-广义新-10118706992345-新综合频道-纸品 -京喜拉新-剪辑-转化引导-纸品 -260827-无-625-aigc-10,0.01,1,2,0.00,0.00,200.00,平台一组AIGC|快手原创素材|快手非低质素材|腾讯首发素材,,
2026-08-31,14309281895,信息流-小牛-洗脸巾-三方主体-代运营-新人福利价-260827-100114222349-内部实时跑量-625-22,0.01,7,1,0.00,0.00,14.29,原生|平台一组AIGC|福利价/无价格,,
2026-08-31,14166681698,信息流-小牛-五香花生-三方主体-代运营-新人福利价-0814-10150360358365-大盘实时跑量-625-24,0.01,3,0,0.00,0.00,0.00,福利价/无价格|考古加素材混剪|腾讯首发素材,,
2026-08-31,14092634343,信息流-小牛-西瓜-三方主体-代运营-新人福利价-0806-10215767576641-历史爆品-625-16,0.01,5,0,0.00,0.00,0.00,头条/京东标点/不带角标|福利价/无价格,,
2026-08-31,14295222924,信息流-小牛-拼豆-三方主体-代运营-新人福利价-260826-10198153252023-商务选品-625-13,0.01,2,0,0.00,0.00,0.00,--,,
2026-08-31,14319035933,CH-SC-低活-10106691309653-超级抢购-生活日用-无-剪辑-转化引导-生活日用-20260824-无-625-aigc-16,0.01,12,0,0.00,0.00,0.00,平台一组AIGC|心如|福利价,,
2026-08-31,14050196639,CH-SC-广义新-10120029474627 -新综合频道-生鲜-京喜拉新-剪辑-转化引导-生鲜-20260729-无-625-9,0.01,2,0,0.00,0.00,0.00,广义新头条|心如|腾讯首发素材,,
2026-08-31,14077163408,信息流-小牛-透明皂 -三方主体-代运营-新人福利价-0805-3207554-客户推品-625-17,0.01,23,0,0.00,0.00,0.00,福利价/无价格|腾讯首发素材,,
2026-08-31,14238385967,信息流-小牛-雨伞-三方主体-代运营-新人福利价-0820-10130866966155-内部实时跑量-625-41,0.01,23,0,0.00,0.00,0.00,有米云素材混剪|福利价/无价格|腾讯首发素材,,
2026-08-31,14319006697,CH-SC-广义新-10118706992345-新综合频道-纸品 -京喜拉新-剪辑-转化引导-纸品 -260827-无-625-aigc-14,0.01,4,0,0.00,0.00,0.00,平台一组AIGC|快手重复素材|快手非低质素材|腾讯首发素材,,
2026-08-31,14238391892,信息流-小牛-雨伞-三方主体-代运营-新人福利价-0820-10130866966155-内部实时跑量-625-37,0.01,7,0,0.00,0.00,0.00,有米云素材混剪|福利价/无价格|腾讯首发素材,,
2026-08-31,14309186301,信息流-小牛-飘逸杯-三方主体-代运营-新人福利价-260827-10110757613709-内部实时跑量-625-aigc-52,0.01,16,0,0.00,0.00,0.00,原生|平台一组AIGC|福利价/无价格,,
2026-08-31,14238392395,信息流-小牛-雨伞-三方主体-代运营-新人福利价-0820-10130866966155-内部实时跑量-625-39,0.01,0,0,0.00,0.00,0.00,有米云素材混剪|福利价/无价格|腾讯首发素材,,
2026-08-31,13913307766,信息流-小牛-音响-京东主体-代运营-新人福利价-0720-10112824783788-625-设计自选-aigc-15,0.01,9,0,0.00,0.00,0.00,平台一组AIGC|福利价/无价格,,
2026-08-31,14271408610,信息流-小牛-月饼模具-三方主体-代运营-新人福利价-0824-100285205477-趋势品-625-39,0.01,1,0,0.00,0.00,0.00,福利价/无价格,,
2026-08-31,14319800610,信息流-小牛-花洒支架-三方主体-代运营-新人福利价-260828-10116091800772-设计自选-625-5,0.01,1,0,0.00,0.00,0.00,大盘扒改|平台一组AIGC|福利价/无价格,,
2026-08-31,14309355419,信息流-小牛-工具箱-三方主体-代运营-新人福利价-260827-10114015186364-内部实时跑量-625-aigc-1,0.01,5,1,0.00,0.00,20.00,平台一组AIGC|福利价/无价格|考古加素材混剪,,
2026-08-31,14319031310,CH-SC-低活-10106691309653-超级抢购-生活日用-无-剪辑-转化引导-生活日用-20260824-无-625-aigc-9,0.01,2,0,0.00,0.00,0.00,平台一组AIGC|心如|福利价,,
2026-08-31,14274413574,CH-SC-广义新-10136363822650-新综合频道-纸品-京喜拉新-剪辑-转化引导-纸品-20260804-无-625-aigc-11,0.01,3,1,0.00,0.00,33.33,平台AI测试/视频/一组智能体|平台一组AIGC|快手重复素材|快手非低质素材,,
2026-08-31,13684888623,CH-SC-低活-10150446326220-好价清单-厨具-无-剪辑-转化引导-厨具-20260626-无-625-aigc-8,0.01,1,0,0.00,0.00,0.00,平台一组AIGC|心如|快手原创素材|快手非低质素材|福利价,,
2026-08-31,14238278866,信息流-小牛-打火机-三方主体-代运营-新人福利价-0820-10162692688878-内部实时跑量-625-46,0.01,4,1,0.00,0.00,25.00,有米云素材混剪|福利价/无价格|腾讯首发素材,,
2026-08-31,14033674081,信息流-小牛-折叠椅-京东主体-代运营-新人福利价-0731-10183713190151-设计自选-625-8,0.01,19,1,0.00,0.00,5.26,福利价/无价格,,
2026-08-31,13916302041,CH-SC-低活-10140917922437-超级抢购-家庭清洁-无-剪辑-转化引导-家庭清洁-20260715-无-625-aigc-10,0.01,3,1,0.00,0.00,33.33,平台一组AIGC|心如|快手重复素材|快手非低质素材|无价格|腾讯首发素材,,
2026-08-31,13860484585,CH-SC-广义新-10151951361734-新综合频道-箱包皮具-京喜拉新-剪辑-转化引导-箱包皮具-20260713-无-625-aigc-2,0.01,2,0,0.00,0.00,0.00,平台一组AIGC|广义新头条|心如|快手重复素材|快手非低质素材|搬运打压素材,,
2026-08-31,14230160858,CH-SC-低活-962317-商超一类货-水饮冲调-大商超-剪辑-转化引导-水饮冲调-20260818-无-625-aigc-1,0.01,1,0,0.00,0.00,0.00,平台一组AIGC|快手重复素材|快手非低质素材,,
2026-08-31,13916493564,CH-SC-广义新-10040988734451-新10元话费券-无-无-剪辑-转化引导-无-20260715-无-625-24,0.01,6,0,0.00,0.00,0.00,快手重复素材|快手非低质素材|腾讯首发素材,,
2026-08-31,14197443172,CH-SC-广义新-10183610704247-新综合频道-收纳用品-京喜拉新-剪辑-转化引导-收纳用品-20260812-无-625-2,0.01,8,0,0.00,0.00,0.00,无价格,,
2026-08-31,14309203013,信息流-小牛-飘逸杯-三方主体-代运营-新人福利价-260827-10110757613709-内部实时跑量-625-aigc-36,0.01,6,0,0.00,0.00,0.00,原生|平台一组AIGC|福利价/无价格,,
2026-08-31,14166701045,信息流-小牛-五香花生-三方主体-代运营-新人福利价-0814-10150360358365-大盘实时跑量-625-16,0.01,6,0,0.00,0.00,0.00,福利价/无价格|考古加素材混剪,,
2026-08-31,14319043280,CH-SC-低活-10140917922437-超级抢购-家庭清洁-无-剪辑-转化引导-家庭清洁-20260820-无-625-aigc-23,0.01,16,0,0.00,0.00,0.00,平台一组AIGC|心如|福利价,,
2026-08-31,14166702016,信息流-小牛-五香花生-三方主体-代运营-新人福利价-0814-10150360358365-大盘实时跑量-625-11,0.01,1,0,0.00,0.00,0.00,福利价/无价格|考古加素材混剪,,
2026-08-31,13536545427,CH-SC-低活-10219841541026-超级抢购加补-厨具-无-剪辑-转化引导-厨具-20260610-无-625-aigc-4,0.01,3,0,0.00,0.00,0.00,平台一组AIGC|心如|福利价|腾讯首发素材,,
2026-08-31,14271412355,信息流-小牛-月饼模具-三方主体-代运营-新人福利价-0824-100285205477-趋势品-625-22,0.01,2,0,0.00,0.00,0.00,福利价/无价格,,
2026-08-31,14247653849,信息流-小牛-旋转手机支架-三方主体-代运营-新人福利价-0821-10112643484929-内部实时跑量-625-7,0.01,2,0,0.00,0.00,0.00,有米云素材混剪|福利价/无价格|腾讯首发素材,,
2026-08-31,14247820847,CH-SC-低活-10120514417084-超级抢购-生鲜-无-剪辑-转化引导-生鲜-20260818-无-625-aigc-16,0.01,1,0,0.00,0.00,0.00,平台一组AIGC|腾讯首发素材,,
2026-08-31,14247691572,信息流-小牛-速干笔-三方主体-代运营-新人福利价-0821-100249259352-深海货盘-625-12,0.01,29,0,0.00,0.00,0.00,有米云素材混剪|福利价/无价格|腾讯首发素材,,
2026-08-31,14309670606,信息流-小牛-饭盒-三方主体-代运营-新人福利价-260827-10125420247464-设计自选-625-2,0.01,17,0,0.00,0.00,0.00,平台一组AIGC|福利价/无价格|考古加素材混剪,,
2026-08-31,14247653929,信息流-小牛-旋转手机支架-三方主体-代运营-新人福利价-0821-10112643484929-内部实时跑量-625-8,0.01,1,0,0.00,0.00,0.00,有米云素材混剪|福利价/无价格,,
2026-08-31,14161857718,信息流-小牛-围裙-三方主体-代运营-新人福利价-0813-10117891615029-大盘实时跑量-625-4,0.01,1,0,0.00,0.00,0.00,福利价/无价格|考古加素材混剪,,
2026-08-31,14309375050,信息流-小牛-飘逸杯-三方主体-代运营-新人福利价-260827-10110757613709-内部实时跑量-625-aigc-64,0.01,2,0,0.00,0.00,0.00,平台一组AIGC,,
2026-08-31,14197480893,CH-SC-低活-10129451028601-超级抢购-厨具-无-剪辑-转化引导-厨具-20260811-无-625-aigc-1,0.01,1,0,0.00,0.00,0.00,平台一组AIGC,,
2026-08-31,14088469543,CH-SC-低活-10223570717754-超级抢购-生鲜-无-剪辑-转化引导-生鲜-20260803-无-625-aigc-11,0.01,1,0,0.00,0.00,0.00,平台一组AIGC|心如|福利价|腾讯首发素材,,
2026-08-31,14309206895,信息流-小牛-飘逸杯-三方主体-代运营-新人福利价-260827-10110757613709-内部实时跑量-625-aigc-34,0.01,18,0,0.00,0.00,0.00,原生|平台一组AIGC|福利价/无价格,,
2026-08-31,14153266218,信息流-小牛-手机支架-三方主体-代运营-新人福利价-0812-10158577240445-大盘实扒改-625-3,0.01,1,0,0.00,0.00,0.00,大盘扒改|福利价/无价格,,
2026-08-31,14247660267,信息流-小牛-旋转手机支架-三方主体-代运营-新人福利价-0821-10112643484929-内部实时跑量-625-27,0.01,2,0,0.00,0.00,0.00,有米云素材混剪|福利价/无价格|腾讯首发素材,,
2026-08-31,14247664117,信息流-小牛-旋转手机支架-三方主体-代运营-新人福利价-0821-10112643484929-内部实时跑量-625-21,0.01,1,0,0.00,0.00,0.00,有米云素材混剪|福利价/无价格|腾讯首发素材,,
2026-08-31,14274417556,CH-SC-广义新-10136363822650-新综合频道-纸品-京喜拉新-剪辑-转化引导-纸品-20260804-无-625-aigc-18,0.01,4,1,0.00,0.00,25.00,平台一组AIGC|快手重复素材|快手非低质素材,,
2026-08-31,14033668127,信息流-小牛-折叠椅-京东主体-代运营-新人福利价-0731-10183713190151-设计自选-625-1,0.01,11,0,0.00,0.00,0.00,福利价/无价格,,
2026-08-31,14009872079,信息流-小牛-懒人拖把-京东主体-代运营-新人福利价-0729-10101433845811-设计自选-625-aigc-2,0.01,3,0,0.00,0.00,0.00,平台一组AIGC,,
2026-08-31,14319037529,CH-SC-低活-10168329751492-超级抢购-生鲜-无-剪辑-转化引导-生鲜-20260824-无-625-aigc-4,0.01,3,0,0.00,0.00,0.00,平台一组AIGC|心如|快手重复素材|快手非低质素材|福利价,,
2026-08-31,14313065395,信息流-小牛-红薯-京东主体-代运营-福利价-260828-10120514417084-设计自选-625-30,0.01,15,0,0.00,0.00,0.00,平台一组AIGC|福利价/无价格,,
2026-08-31,14318987628,CH-SC-广义新-10118706992345-新综合频道-纸品 -京喜拉新-剪辑-转化引导-纸品 -260827-无-625-aigc-3,0.01,3,0,0.00,0.00,0.00,平台一组AIGC|快手原创素材|快手非低质素材|腾讯首发素材,,
2026-08-31,13881547160,CH-SC-广义新-10102020339908 -新综合频道-数码-京喜拉新-剪辑-转化引导-数码-20260715-无-625-3,0.01,3,1,0.00,0.00,33.33,广义新头条|心如|快手重复素材|快手非低质素材|腾讯首发素材,,
2026-08-31,14197481827,CH-SC-低活-10129451028601-超级抢购-厨具-无-剪辑-转化引导-厨具-20260811-无-625-2,0.01,18,1,0.00,0.00,5.56,--,,
2026-08-31,13939937264,CH-SC-广义新-10150604147722-新综合频道-箱包皮具-京喜拉新-剪辑-转化引导-箱包皮具-20260720-反向-625-5,0.01,1,0,0.00,0.00,0.00,广义新头条|心如|快手原创素材|快手非低质素材,,
2026-08-31,14309300951,信息流-小牛-工具箱-三方主体-代运营-新人福利价-260827-10114015186364-内部实时跑量-625-aigc-39,0.01,1,0,0.00,0.00,0.00,平台一组AIGC|福利价/无价格|考古加素材混剪,,
2026-08-31,14166706730,信息流-小牛-五香花生-三方主体-代运营-新人福利价-0814-10150360358365-大盘实时跑量-625-1,0.01,21,0,0.00,0.00,0.00,福利价/无价格|考古加素材混剪,,
2026-08-31,14284738868,信息流-小牛-打火机-三方主体-代运营-新人福利价-260825-10162692688878-大盘扒改-625-6,0.01,4,0,0.00,0.00,0.00,大盘扒改|福利价/无价格,,
2026-08-31,14247673019,信息流-小牛-速干笔-三方主体-代运营-新人福利价-0821-100249259352-深海货盘-625-50,0.01,4,0,0.00,0.00,0.00,有米云素材混剪|福利价/无价格|腾讯首发素材,,
2026-08-31,14217107661,CH-SC-广义新-10140917922437-新综合频道-家庭清洁-京喜拉新-剪辑-转化引导-家庭清洁-20260813-无-625-aigc-23,0.01,4,0,0.00,0.00,0.00,平台一组AIGC|快手原创素材|快手非低质素材|无价格|腾讯首发素材,,
2026-08-31,13860493028,CH-SC-广义新-10151951361734-新综合频道-箱包皮具-京喜拉新-剪辑-转化引导-箱包皮具-20260713-无-625-aigc-9,0.00,2,0,0.00,0.00,0.00,头条首发素材|平台一组AIGC|广义新头条|心如|快手重复素材|快手非低质素材,,
2026-08-31,13913293613,信息流-小牛-电煮锅-京东主体-代运营-新人福利价-0720-10115067968253-625-设计自选-aigc-14,0.00,4,0,0.00,0.00,0.00,平台一组AIGC|福利价/无价格,,
2026-08-31,14309315147,信息流-小牛-工具箱-三方主体-代运营-新人福利价-260827-10114015186364-内部实时跑量-625-aigc-27,0.00,11,0,0.00,0.00,0.00,平台一组AIGC|福利价/无价格|考古加素材混剪,,
2026-08-31,14088507254,CH-SC-广义新-10205581830735-新综合京选-厨具-京喜拉新-剪辑-转化引导-厨具-20260803-反向-625-aigc-5,0.00,0,0,0.00,0.00,0.00,平台一组AIGC|广义新头条|无价格,,
2026-08-31,14313063621,信息流-小牛-红薯-京东主体-代运营-福利价-260828-10120514417084-设计自选-625-29,0.00,1,0,0.00,0.00,0.00,平台一组AIGC|福利价/无价格,,
2026-08-31,13662930936,CH-SC-广义新-10159015048337-新综合频道-粮油调味-京喜拉新-剪辑-转化引导-粮油调味-20260624-无-625-9,0.00,9,0,0.00,0.00,0.00,广义新头条|快手原创素材|快手非低质素材,,
2026-08-31,14309297618,信息流-小牛-工具箱-三方主体-代运营-新人福利价-260827-10114015186364-内部实时跑量-625-aigc-42,0.00,14,0,0.00,0.00,0.00,平台一组AIGC|福利价/无价格|考古加素材混剪,,
2026-08-31,14131160841,CH-SC-广义新-100182842255-新综合频道-休闲食品-大商超-剪辑-转化引导-休闲食品-20260806-反向-625-5,0.00,2,0,0.00,0.00,0.00,无价格|腾讯首发素材,,
2026-08-31,14271413441,信息流-小牛-月饼模具-三方主体-代运营-新人福利价-0824-100285205477-趋势品-625-2,0.00,1,0,0.00,0.00,0.00,福利价/无价格|腾讯首发素材,,
